idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation
CRS3035RES200mN2824200E4158400,37.22,58.98,-1.0,100.0,100.0,0.0,0.0,0.0,37.22,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.97,0
CRS3035RES200mN2841600E4158600,35.95,20.42,-1.0,100.0,0.0,0.0,0.0,0.0,35.95,0.0,0.0,0.0,0.02,0.0,0.00046214188940984087,0.0013727987,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.24,0
CRS3035RES200mN2841400E4158600,20.89,9.56,-1.0,100.0,0.0,0.0,0.0001421975044337972,8.53531e-05,20.89,0.0,0.0,0.0,0.0,0.0,0.00038709320651422567,0.0013141751,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.01,0
CRS3035RES200mN2841200E4158600,10.92,19.72,-1.0,100.0,0.0,0.0,0.0,0.0,10.92,0.0,0.0,0.0,0.62,0.0,0.0003633936224419261,0.0012176211,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.57,0
CRS3035RES200mN2841000E4158600,56.48,48.9,-1.0,100.0,0.0,0.0,0.0,0.0,56.48,0.0,0.0,0.0,0.02,0.0,0.0003712934837993593,0.0012365864,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.95,0
CRS3035RES200mN2840800E4158600,3.55,39.79,-1.0,100.0,0.0,0.0,-1.0,-1.0,3.55,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.1,0
CRS3035RES200mN2840600E4158600,30.77,30.47,1.81,100.0,96.42,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.08,0.0,0.0006635883540243868,0.0004444119,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,3.58,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,9.09,90.91,0.0,1.49,0
CRS3035RES200mN2840400E4158600,50.43,0.0,2.3,100.0,100.0,0.0,0.0,0.0,50.43,0.0,0.0,0.0,0.12,0.0,0.0006635883540243868,0.0004823424,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.0,-1.0,0.0,0.0,1.02,4.08,7.14,87.76,0.0,3.21,0
CRS3035RES200mN2840200E4158600,83.32,2.21,1.46,100.0,100.0,0.0,0.0,0.0,83.32,0.0,0.0,0.0,0.09,0.0,0.0008136857198156172,0.0014042648,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.0,-1.0,0.0,0.0,1.72,3.45,6.9,87.93,0.0,7.2,0
CRS3035RES200mN2840000E4158600,57.32,75.39,1.27,50.44,46.31,0.0,0.0,0.0,57.32,0.0,0.0,0.0,0.16,0.0,0.0014377747670528383,0.0014421953,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,53.69,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.19,0
CRS3035RES200mN2839800E4158600,56.16,14.19,1.27,83.9,0.0,0.0,0.0,0.0,56.16,0.0,0.0,0.0,0.14,0.0,0.0014377747670528383,0.001337877,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.58,0
CRS3035RES200mN2839600E4158600,26.28,11.03,-1.0,100.0,0.0,0.0,0.0,0.0,26.28,0.0,0.0,0.0,0.31,0.0,0.00045424202805240767,0.0010102677,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.82,1.39,0
CRS3035RES200mN2839400E4158600,40.26,22.84,-1.0,50.8,44.08,0.0,0.0,0.0,40.26,0.0,44.08,0.0,0.26,0.0,0.0014772740738400042,0.0014723782,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,55.92,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.59,3.9,0
CRS3035RES200mN2839200E4158600,46.4,36.03,-1.0,83.7,22.96,0.0,0.0,0.0,46.4,0.0,22.94,0.0,0.12,0.0,0.0014575244204464211,0.0006263168,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,77.04,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.91,2.79,0
CRS3035RES200mN2839000E4158600,6.33,29.78,-1.0,100.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,1.72,0.0,0.001374575876193373,0.0008763373,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.17,0
CRS3035RES200mN2838800E4158600,32.92,42.19,-1.0,100.0,0.0,0.0,0.0,0.0,32.92,0.0,0.0,100.0,0.13,0.0,0.0002922948702250275,0.0002862066,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.52,0
CRS3035RES200mN2838600E4158600,0.0,56.99,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2838400E4158600,35.14,79.04,-1.0,6.33,0.0,0.0,0.0,0.0,35.14,0.0,0.0,0.0,0.22,0.0,6.319889085946542e-05,0.000352569,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.85,0
CRS3035RES200mN2838200E4158600,0.76,84.19,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.76,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2838000E4158600,35.41,55.71,-1.0,100.0,0.0,0.0,0.0,0.0,35.41,0.0,0.0,0.0,0.05,0.0,5.529902950203224e-05,0.0003336037,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.88,0
CRS3035RES200mN2837800E4158600,0.0,27.21,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
CRS3035RES200mN2837600E4158600,57.78,56.75,-1.0,100.0,100.0,0.0,0.0,6.63878e-05,57.78,0.0,78.59,0.0,0.41,0.0,0.0014930737965548704,0.0019750069,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,6.474088432203059e-07,0.0,-1.0,-1.0,-1.0,-1.0,0.0,3.72,0
CRS3035RES200mN2837400E4158600,37.38,83.82,-1.0,100.0,100.0,0.0,0.0,6.63878e-05,37.38,0.0,100.0,0.0,0.02,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.2,0
CRS3035RES200mN2837200E4158600,28.22,81.25,-1.0,100.0,0.0,0.0,0.0,0.0,28.22,0.0,0.0,0.0,0.01,0.0,0.0006754381460605366,0.0018422501,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.83,0
CRS3035RES200mN2837000E4158600,50.82,34.38,-1.0,100.0,0.0,0.0,3.159944542973271e-05,0.0002956732,50.82,0.0,0.0,0.0,0.0,0.0,0.0015128234499484534,0.0032665027,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.64,0
CRS3035RES200mN2836800E4158600,40.06,60.16,3.12,100.0,0.0,0.0,4.7399168144599066e-05,0.0003146385,40.06,0.0,0.0,0.0,0.3,0.0,0.0032665926712986187,0.0036066151,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,2.4,0
CRS3035RES200mN2836600E4158600,77.88,30.8,1.79,70.59,29.56,0.0,4.7399168144599066e-05,0.0003146385,77.88,0.0,29.54,0.0,0.04,0.0,0.003649735947134128,0.0045385439,956.79,2.75,0.0,0.0,0.0,5.93,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.2842,0.0,0.0,0.0,0.0002,70.44,0.0,-1.0,-1.0,6.149261344253383e-05,0.0,4.35,17.39,19.57,58.7,56.62,6.95,0
CRS3035RES200mN2836400E4158600,63.58,36.76,2.02,39.24,28.73,0.0,4.7399168144599066e-05,0.0002956732,63.58,0.0,28.72,0.0,0.03,0.0,0.003712934837993593,0.0046161327,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.193,0.0,0.0,0.0,0.0002,71.27,0.0,-1.0,-1.0,3.6898290832328616e-05,0.25,3.7,18.52,18.52,59.26,22.69,4.02,0
CRS3035RES200mN2836200E4158600,26.86,46.37,1.5,100.0,42.73,0.0,4.7399168144599066e-05,0.0005344507,26.86,0.0,42.78,57.22,0.1,0.0,0.003645786016455411,0.0046476177,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,57.27,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.42,0
CRS3035RES200mN2836000E4158600,52.71,59.56,-1.0,100.0,100.0,0.0,4.7399168144599066e-05,0.0005344507,52.71,0.0,0.0,0.0,0.1,0.0,0.0038432825503912408,0.0048484901,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.37,3.14,0
CRS3035RES200mN2835800E4158600,18.97,77.51,1.23,100.0,100.0,0.0,0.00015009736579123036,0.0002577427,18.97,0.0,0.0,0.0,0.18,0.0,0.0038669821344635403,0.0052537049,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,1.2,0
CRS3035RES200mN2835600E4158600,50.95,63.28,1.23,68.76,62.7,0.0,0.00015404729646994696,0.0002577427,50.95,0.0,0.0,0.0,0.06,0.0,0.0039025315105719895,0.0056399544,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.4304,0.0,0.0,0.0,0.0002,37.3,0.0,-1.0,-1.0,5.113755159878256e-05,0.59,2.94,17.65,17.65,61.76,27.51,5.85,0
CRS3035RES200mN2835400E4158600,66.03,84.19,1.17,100.0,83.15,0.0,0.00015799722714866354,0.0002577427,66.03,0.0,35.24,29.92,0.11,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,45.0,0.0,0.0,0.0,0.0002,16.85,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,5.95,0
CRS3035RES200mN2835200E4158600,89.5,64.34,-1.0,100.0,87.12,0.0,0.00015404729646994696,3.79305e-05,89.5,0.0,7.54,59.31,0.12,0.0,0.004100028044507819,0.0057110788,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,12.88,0.0,-1.0,-1.0,5.82658905649384e-06,0.0,0.0,25.0,25.0,50.0,0.0,7.81,0
CRS3035RES200mN2835000E4158600,79.27,69.92,1.43,100.0,67.15,0.0,0.0001698470191848133,9.6554e-05,79.27,0.0,20.05,21.15,0.11,0.0,0.004356773538624397,0.0060274872,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,32.85,0.0,-1.0,-1.0,1.0358239720731355e-05,0.27,0.0,16.67,16.67,66.67,0.0,5.82,0
CRS3035RES200mN2834800E4158600,91.23,58.48,2.53,44.41,21.93,0.0,0.0016550209543822506,0.0001629419,91.23,0.0,2.41,13.57,0.02,0.0,0.004423922360162579,0.0061981934,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,29.4286,0.0,0.0,0.0,0.0002,78.07,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,16.77,22.23,0
CRS3035RES200mN2834600E4158600,57.3,82.35,1.98,97.27,97.27,0.0,0.001651071023703534,0.0001629419,57.3,0.0,97.27,0.0,0.04,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,2.73,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,3.42,0
CRS3035RES200mN2834400E4158600,75.19,71.97,-1.0,67.98,65.87,0.0,0.0,0.0,75.19,0.0,65.89,0.0,0.13,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,34.13,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.93,0
CRS3035RES200mN2834200E4158600,40.18,44.49,-1.0,32.71,32.73,0.0,0.0,0.0,40.18,0.0,32.71,0.0,0.19,0.0,0.004613519032740976,0.004392828,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,67.27,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.84,0
CRS3035RES200mN2834000E4158600,52.39,9.34,0.86,35.67,16.21,0.0,0.0,0.0001931248,52.39,0.0,0.0,0.0,0.11,0.0,0.005336356346946111,0.005588024,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,83.79,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,3.2,0
CRS3035RES200mN2833800E4158600,33.28,7.42,0.86,59.75,0.0,0.0,0.0,0.0,33.28,0.0,0.0,0.0,0.16,0.0,0.005123060090295416,0.0051263811,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.38,0.0,25.0,12.5,62.5,0.0,1.53,0
CRS3035RES200mN2833600E4158600,36.56,16.54,0.86,100.0,0.0,0.0,0.0,0.0,36.56,0.0,0.0,100.0,0.25,0.0,0.0036260363630618284,0.0025027995,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.08,0
CRS3035RES200mN2833400E4158600,55.98,4.78,0.66,52.79,0.0,0.0,9.084840561048153e-05,0.0,55.98,0.0,0.0,23.39,0.15,0.0,0.03490158747713978,0.0063001456,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,10.73,6.49,0
CRS3035RES200mN2833200E4158600,33.11,4.04,1.47,91.31,39.89,0.0,0.0001382475737550806,0.0,33.11,0.0,0.0,6.65,0.15,0.0,0.0012955772626190411,0.002229475,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,60.11,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.78,2.99,0
CRS3035RES200mN2833000E4158600,56.37,3.81,1.07,100.0,64.51,0.0,0.0001382475737550806,0.0,56.37,0.0,0.0,35.5,0.11,0.0,0.0012402782331170088,0.002229475,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,28.05,100.0,0,0.0,0.0,0.0,0.0,0.0002,35.49,0.0,-1.0,-1.0,0.0,0.0,4.17,16.67,16.67,62.5,21.68,5.24,0
CRS3035RES200mN2830800E4158600,71.57,46.02,-1.0,100.0,100.0,0.0,0.0004107927905865252,0.00226915,71.57,0.0,21.62,43.82,0.16,0.0,0.03339271395787004,0.0077438871,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,49.26,0.0004,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6.58,0
CRS3035RES200mN2830600E4158600,92.95,53.12,-1.0,100.0,100.0,0.0,0.0004107927905865252,0.00226915,92.95,0.0,10.86,63.69,20.0,0.0,0.033175467770540625,0.0071613595,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,7.72,0.0004,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9.63,0
CRS3035RES200mN2830400E4158600,93.12,60.66,-1.0,100.0,99.11,0.0,3.159944542973271e-05,0.0004650961,93.12,0.0,3.65,78.56,0.01,0.0,0.0026583033467762643,0.006397067,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0004,0.89,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,10.35,0
CRS3035RES200mN2830200E4158600,93.04,82.35,-1.0,100.0,65.32,0.0,1.1849792036149766e-05,0.0,93.04,0.0,6.84,23.35,0.03,0.0,0.0025872045945593653,0.0056113547,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0004,34.68,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9.32,0
CRS3035RES200mN2830000E4158600,43.28,88.28,-1.0,82.55,0.0,0.0,3.949930678716589e-06,0.0,43.28,0.0,0.0,82.55,0.28,0.0,0.0034285398291259987,0.0065966561,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0004,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.84,2.45,0
CRS3035RES200mN2829800E4158600,66.27,64.36,-1.0,55.44,31.27,0.0,0.0,0.0,66.27,0.0,31.26,24.18,0.52,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0004,68.73,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,50.0,50.0,46.67,3.95,7
CRS3035RES200mN2829600E4158600,54.01,83.46,-1.0,74.71,46.49,0.0,0.0,0.0,54.01,0.0,46.52,0.0,0.21,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0004,53.51,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.99,3.14,0
CRS3035RES200mN2829400E4158600,64.37,77.85,-1.0,100.0,39.03,0.0,0.0,0.0,64.37,0.0,39.0,0.0,0.06,0.0,0.0012916273319403245,0.0022247384,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0004,60.97,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.74,0
CRS3035RES200mN2829200E4158600,66.14,45.96,-1.0,100.0,48.88,0.0,0.0,0.0,66.14,0.0,48.86,0.0,0.14,0.0,0.0010230320457875965,0.0021915445,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0004,51.12,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5.26,0
CRS3035RES200mN2829000E4158600,1.18,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.18,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
