idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation,sous_indic_access,ind_compose_marche,ind_compose_velos,ind_compose_bus,ind_compose_tram,ind_compose_vl,ind_compose_autopartage,ind_diversite_fonctionnelle,ind_schema_mobilite
CRS3035RES200mN2830200E4143400,0.53,0.11,-1.0,0.5,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.0,0.98,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.97,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38,0.97,1.0,,0.19,0.334,0.0,0.0,0.495,0.418,0.0,0.0
CRS3035RES200mN2830000E4143400,0.37,0.01,-1.0,0.63,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,0.85,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.98,1.0,,0.168,0.312,0.0,0.0,0.5,0.418,0.0,0.0
CRS3035RES200mN2829800E4143400,0.54,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,1.0,0.87,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.257,0.315,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2829600E4143400,0.49,0.53,-1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.0,0.81,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.337,0.305,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2829400E4143400,0.76,0.84,-1.0,1.0,0.61,0.0,0.0,0.0,0.76,0.0,0.23,1.0,0.91,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.39,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.535,0.36,0.0,0.0,0.75,0.265,-1.0,-1.0
CRS3035RES200mN2824800E4143400,0.61,0.85,-1.0,1.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,1.0,0.93,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.41,0.322,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824600E4143400,0.59,0.56,-1.0,0.57,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.0,0.91,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.287,0.319,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824400E4143400,0.49,0.62,-1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.0,0.97,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.352,0.329,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824200E4143400,0.73,0.72,-1.0,1.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,1.0,0.81,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.96,1.0,,0.408,0.302,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824000E4143400,0.68,0.29,-1.0,0.61,0.3,0.0,0.0,0.03,0.68,0.0,0.0,1.0,0.93,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.99,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.7,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31,0.95,1.0,,0.316,0.322,0.02,0.0,0.748,0.342,-1.0,-1.0
CRS3035RES200mN2823800E4143400,0.4,0.36,-1.0,1.0,0.0,0.0,0.0,0.02,0.4,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.295,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2823600E4143400,0.66,0.1,-1.0,1.0,0.0,0.0,0.0,0.02,0.66,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.295,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2823400E4143400,0.18,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.197,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2823200E4143400,0.2,0.04,-1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.207,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2823000E4143400,0.42,0.05,-1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.245,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2822800E4143400,0.32,0.14,-1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.243,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2822600E4143400,0.6,0.81,-1.0,1.0,0.59,0.0,0.0,0.0,0.6,0.0,0.59,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.41,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.5,0.432,0.0,0.0,0.75,0.27,-1.0,-1.0
CRS3035RES200mN2822400E4143400,0.34,0.86,-1.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.98,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.367,0.33,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2822200E4143400,0.39,0.86,-1.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.0,0.97,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.375,0.329,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2822000E4143400,0.41,0.49,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.41,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.58,0.6,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2821800E4143400,0.45,0.59,-1.0,1.0,0.5,0.0,0.0,0.0,0.45,0.0,0.5,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.423,0.418,0.0,0.0,0.75,0.292,-1.0,-1.0
CRS3035RES200mN2821600E4143400,0.19,0.97,-1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.36,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4143600,0.51,0.0,-1.0,1.0,0.0,0.0,0.0,0.02,0.51,0.0,0.0,1.0,0.93,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.97,1.0,,0.253,0.323,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833000E4143600,0.57,0.05,-1.0,1.0,0.0,0.0,0.0,0.02,0.57,0.0,0.0,0.93,0.93,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.272,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2832800E4143600,0.49,0.02,0.92,0.64,0.0,0.0,0.0,0.03,0.49,0.0,0.0,0.75,0.98,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.12,0.88,1.0,0.97,1.0,,0.298,0.291,0.0,0.0,0.5,0.418,0.0,0.12
CRS3035RES200mN2832600E4143600,0.65,0.46,0.88,0.91,0.0,0.0,0.0,0.03,0.65,0.0,0.0,1.0,0.81,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.09,0.09,0.82,1.0,0.96,1.0,,0.416,0.304,0.0,0.0,0.5,0.418,0.0,0.18
CRS3035RES200mN2832400E4143600,0.54,0.08,0.9,0.53,0.04,0.0,0.0,0.03,0.54,0.0,0.04,1.0,0.95,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.96,0.0,-1.0,-1.0,0.0,0.0,0.06,0.06,0.1,0.81,0.37,0.96,1.0,,0.301,0.335,0.0,0.0,0.5,0.408,0.0,0.19
CRS3035RES200mN2832200E4143600,0.73,0.27,0.93,0.49,0.1,0.0,0.0,0.03,0.73,0.0,0.1,0.87,0.97,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.9,0.0,-1.0,-1.0,0.0,0.9,0.0,0.08,0.08,0.83,0.09,0.94,1.0,,0.362,0.328,0.0,0.0,0.5,0.392,0.45,0.17
CRS3035RES200mN2832000E4143600,0.54,0.07,-1.0,0.45,0.0,0.0,0.0,0.03,0.54,0.0,0.0,1.0,0.97,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16,0.97,1.0,,0.179,0.333,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2831800E4143600,0.6,0.26,-1.0,0.66,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.94,0.96,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,0.96,1.0,,0.253,0.322,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2831600E4143600,0.62,0.21,-1.0,0.6,0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.0,0.93,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.238,0.327,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2831400E4143600,0.52,0.0,-1.0,0.42,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.9,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.157,0.322,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2831200E4143600,0.61,0.24,-1.0,0.89,0.0,0.0,0.0,0.0,0.61,0.0,0.0,1.0,0.97,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.29,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2831000E4143600,0.62,0.24,-1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.0,0.95,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.31,0.33,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830800E4143600,0.11,0.91,-1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.88,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.337,0.318,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830600E4143600,0.41,0.41,-1.0,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.97,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.303,0.167,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830400E4143600,0.62,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,1.0,0.96,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.27,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830200E4143600,0.38,0.02,-1.0,0.21,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.0,0.96,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37,0.98,1.0,,0.102,0.331,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830000E4143600,0.49,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.0,0.84,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.98,0.97,1.0,,0.248,0.311,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2829800E4143600,0.46,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.98,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.243,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2829600E4143600,0.23,0.66,-1.0,1.0,1.0,0.0,0.0,0.0,0.23,0.0,0.9,1.0,0.97,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.482,0.478,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2825000E4143600,0.44,0.13,-1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.0,0.96,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.262,0.327,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824800E4143600,0.3,0.73,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.3,0.0,0.0,1.0,0.97,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.406,0.394,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824600E4143600,0.49,0.59,-1.0,0.36,0.0,0.0,0.0,0.01,0.49,0.0,0.0,1.0,0.97,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.241,0.329,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824400E4143600,0.56,0.57,-1.0,1.0,0.0,0.0,0.0,0.01,0.56,0.0,0.0,1.0,0.94,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.356,0.324,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2824200E4143600,0.81,0.89,-1.0,1.0,0.0,0.0,0.0,0.03,0.81,0.0,0.0,0.98,0.94,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.94,1.0,,0.453,0.321,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2824000E4143600,0.72,0.38,0.91,0.47,0.21,0.0,0.0,0.03,0.72,0.0,0.0,0.75,0.97,0.0,0.0,0.01,0.74,0.98,0.0,0.0,0.15,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.68,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.79,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.07,0.93,0.35,0.94,1.0,,0.386,0.288,0.323,0.0,0.447,0.365,0.0,0.07
CRS3035RES200mN2823800E4143600,0.75,0.02,0.92,0.59,0.48,0.0,0.0,0.03,0.75,0.0,0.06,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.52,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.1,0.9,1.0,0.94,1.0,,0.396,0.342,0.0,0.0,0.5,0.298,0.0,0.1
CRS3035RES200mN2823600E4143600,0.46,0.0,-1.0,1.0,0.12,0.0,0.0,0.02,0.46,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.88,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.265,0.332,0.0,0.0,0.75,0.388,-1.0,-1.0
